"Fips","Area","IndCode","Industry","2009"
"55000","Wisconsin","66","        Administrative and support services",5015
"55000","Wisconsin","67","        Waste management and remediation services",511
"55000","Wisconsin","68","    Educational services, health care, and social assistance",24567
"55000","Wisconsin","69","      Educational services",2494
"55000","Wisconsin","70","      Health care and social assistance",22072
"55000","Wisconsin","71","        Ambulatory health care services",10259
"55000","Wisconsin","72","        Hospitals and nursing and residential care facilities",9918
"55000","Wisconsin","73","        Social assistance",1896
"55000","Wisconsin","74","    Arts, entertainment, recreation, accommodation, and food services",7502
"55000","Wisconsin","75","      Arts, entertainment, and recreation",1836
"55000","Wisconsin","76","        Performing arts, spectator sports, museums, and related activities",1002
"55000","Wisconsin","77","        Amusements, gambling, and recreation industries",835
"55000","Wisconsin","78","      Accommodation and food services",5666
"55000","Wisconsin","79","        Accommodation",1245
"55000","Wisconsin","80","        Food services and drinking places",4422
"55000","Wisconsin","81","    Other services, except government",5745
"55000","Wisconsin","82","  Government",30729
"55000","Wisconsin","83","    Federal civilian",3346
"55000","Wisconsin","84","    Federal military",991
"55000","Wisconsin","85","    State and local",26392
"55000","Wisconsin","86","Addenda:",""
"55000","Wisconsin","86","Natural resources and mining",3637
"55000","Wisconsin","87","Trade",29199
"55000","Wisconsin","88","Transportation and utilities",11625
"55000","Wisconsin","89","Private goods-producing industries",58089
"55000","Wisconsin","90","Private services-providing industries",157080
"56000","Wyoming","1","All industry total",37890
"56000","Wyoming","2","  Private industries",32788
"56000","Wyoming","3","    Agriculture, forestry, fishing, and hunting",401
"56000","Wyoming","4","      Farms",344
"56000","Wyoming","5","      Forestry, fishing, and related activities",56
"56000","Wyoming","6","    Mining",13165
"56000","Wyoming","7","      Oil and gas extraction",6737
"56000","Wyoming","8","      Mining, except oil and gas",4824
"56000","Wyoming","9","      Support activities for mining",1604
"56000","Wyoming","10","    Utilities",822
"56000","Wyoming","11","    Construction",1906
"56000","Wyoming","12","    Manufacturing",1624
"56000","Wyoming","13","      Durable goods manufacturing",380
"56000","Wyoming","14","        Wood products manufacturing",20
"56000","Wyoming","15","        Nonmetallic mineral products manufacturing",97
"56000","Wyoming","16","        Primary metals manufacturing",5
"56000","Wyoming","17","        Fabricated metal products",130
"56000","Wyoming","18","        Machinery manufacturing",43
"56000","Wyoming","19","        Computer and electronic products manufacturing",16
"56000","Wyoming","20","        Electrical equipment, appliance, and components manufacturing",40
"56000","Wyoming","21","        Motor vehicles, bodies and trailers, and parts manufacturing",8
"56000","Wyoming","22","        Other transportation equipment manufacturing",6
"56000","Wyoming","23","        Furniture and related products manufacturing",11
"56000","Wyoming","24","        Miscellaneous manufacturing",5
"56000","Wyoming","25","      Nondurable goods manufacturing",1243
"56000","Wyoming","26","        Food and beverage and tobacco products manufacturing",92
"56000","Wyoming","27","        Textile mills and textile product mills",8
"56000","Wyoming","28","        Apparel and leather and allied products manufacturing",2
"56000","Wyoming","29","        Paper products manufacturing","(L)"
"56000","Wyoming","30","        Printing and related support activities",11
"56000","Wyoming","31","        Petroleum and coal products manufacturing",553
"56000","Wyoming","32","        Chemical products manufacturing",549
"56000","Wyoming","33","        Plastics and rubber products manufacturing",29
"56000","Wyoming","34","    Wholesale trade",1307
"56000","Wyoming","35","    Retail trade",1956
"56000","Wyoming","36","    Transportation and warehousing",2238
"56000","Wyoming","37","      Air transportation",53
"56000","Wyoming","38","      Rail transportation",1300
"56000","Wyoming","39","      Water transportation",2
"56000","Wyoming","40","      Truck transportation",381
"56000","Wyoming","41","      Transit and ground passenger transportation",39
"56000","Wyoming","42","      Pipeline transportation",275
"56000","Wyoming","43","      Other transportation and support activities",118
"56000","Wyoming","44","      Warehousing and storage",70
"56000","Wyoming","45","    Information",449
"56000","Wyoming","46","      Publishing industries, except Internet (includes software)",103
"56000","Wyoming","47","      Motion picture and sound recording industries",29
"56000","Wyoming","48","      Broadcasting and telecommunications",292
"56000","Wyoming","49","      Data processing, internet publishing, and other information services",26
"56000","Wyoming","50","    Finance, insurance, real estate, rental, and leasing",4233
"56000","Wyoming","51","      Finance and insurance",777
"56000","Wyoming","52","        Federal Reserve banks, credit intermediation, and related services",485
"56000","Wyoming","53","        Securities, commodity contracts, and investments",54
"56000","Wyoming","54","        Insurance carriers and related activities",231
"56000","Wyoming","55","        Funds, trusts, and other financial vehicles",8
"56000","Wyoming","56","      Real estate and rental and leasing",3456
"56000","Wyoming","57","        Real estate",2825
"56000","Wyoming","58","        Rental and leasing services and lessors of intangible assets",630
"56000","Wyoming","59","    Professional and business services",1408
"56000","Wyoming","60","      Professional, scientific, and technical services",903
"56000","Wyoming","61","        Legal services",173
"56000","Wyoming","62","        Computer systems design and related services",58
"56000","Wyoming","63","        Miscellaneous professional, scientific, and technical services",672
